,PRCP,SNWD,TAVG,TMAX,TMIN,century,date,month,month_no,year
25658,1.0,,2.2,3.4,0.5,19,1951-12-03,1951-12-01,12,1951-01-01
25659,0.5,,1.1,3.2,-0.4,19,1951-12-04,1951-12-01,12,1951-01-01
25660,3.1,,0.6,2.1,-1.1,19,1951-12-05,1951-12-01,12,1951-01-01
25661,0.9,,5.8,7.0,2.0,19,1951-12-06,1951-12-01,12,1951-01-01
25662,0.0,,4.8,6.4,3.5,19,1951-12-07,1951-12-01,12,1951-01-01
25663,0.0,,2.3,6.0,0.2,19,1951-12-08,1951-12-01,12,1951-01-01
25664,0.0,,1.9,5.8,-1.0,19,1951-12-09,1951-12-01,12,1951-01-01
25665,5.6,,4.7,5.9,3.2,19,1951-12-10,1951-12-01,12,1951-01-01
25666,0.1,,1.1,4.9,-0.9,19,1951-12-11,1951-12-01,12,1951-01-01
25667,1.1,,-3.2,-0.4,-5.8,19,1951-12-12,1951-12-01,12,1951-01-01
25668,0.2,,-3.2,-1.6,-7.9,19,1951-12-13,1951-12-01,12,1951-01-01
25669,3.0,,-4.7,0.4,-8.1,19,1951-12-14,1951-12-01,12,1951-01-01
25670,0.0,,-4.8,-4.1,-6.6,19,1951-12-15,1951-12-01,12,1951-01-01
25671,3.4,,-5.4,-2.9,-7.6,19,1951-12-16,1951-12-01,12,1951-01-01
25672,0.3,,-2.6,-0.9,-3.5,19,1951-12-17,1951-12-01,12,1951-01-01
25673,0.5,,-3.5,-2.9,-4.5,19,1951-12-18,1951-12-01,12,1951-01-01
25674,0.0,,-5.4,-3.5,-6.6,19,1951-12-19,1951-12-01,12,1951-01-01
25675,0.0,,-2.8,-0.3,-6.1,19,1951-12-20,1951-12-01,12,1951-01-01
25676,0.0,,-0.3,0.3,-1.4,19,1951-12-21,1951-12-01,12,1951-01-01
25677,0.0,,0.0,2.1,-2.7,19,1951-12-22,1951-12-01,12,1951-01-01
25678,0.0,,-2.5,-0.4,-4.7,19,1951-12-23,1951-12-01,12,1951-01-01
25679,0.0,,-2.8,1.3,-6.7,19,1951-12-24,1951-12-01,12,1951-01-01
25680,0.0,,-3.6,2.8,-7.0,19,1951-12-25,1951-12-01,12,1951-01-01
25681,0.0,,-1.1,1.8,-6.0,19,1951-12-26,1951-12-01,12,1951-01-01
25682,0.0,,1.4,2.1,0.5,19,1951-12-27,1951-12-01,12,1951-01-01
25683,0.0,,1.7,2.6,0.7,19,1951-12-28,1951-12-01,12,1951-01-01
25684,0.0,,-0.2,2.6,-1.8,19,1951-12-29,1951-12-01,12,1951-01-01
25685,0.0,,-0.9,-0.4,-1.5,19,1951-12-30,1951-12-01,12,1951-01-01
25686,0.0,,0.4,1.2,-0.8,19,1951-12-31,1951-12-01,12,1951-01-01
25687,0.0,,1.0,2.1,0.0,19,1952-01-01,1952-01-01,1,1952-01-01
25688,1.3,,0.4,2.1,-0.5,19,1952-01-02,1952-01-01,1,1952-01-01
25689,0.0,,-0.4,2.6,-2.5,19,1952-01-03,1952-01-01,1,1952-01-01
25690,0.0,,0.4,1.1,-0.8,19,1952-01-04,1952-01-01,1,1952-01-01
25691,4.5,,-0.4,0.9,-1.0,19,1952-01-05,1952-01-01,1,1952-01-01
25692,3.6,,-2.4,-0.8,-3.7,19,1952-01-06,1952-01-01,1,1952-01-01
25693,0.2,,-6.0,-3.4,-7.1,19,1952-01-07,1952-01-01,1,1952-01-01
25694,0.2,,-2.6,0.9,-8.5,19,1952-01-08,1952-01-01,1,1952-01-01
25695,0.0,,0.6,1.5,-0.1,19,1952-01-09,1952-01-01,1,1952-01-01
25696,0.0,,0.2,0.5,-0.3,19,1952-01-10,1952-01-01,1,1952-01-01
25697,0.5,,-0.3,2.2,-1.5,19,1952-01-11,1952-01-01,1,1952-01-01
25698,1.3,,1.7,3.2,-1.0,19,1952-01-12,1952-01-01,1,1952-01-01
25699,0.2,,0.9,2.1,-0.2,19,1952-01-13,1952-01-01,1,1952-01-01
25700,0.0,,-0.8,1.1,-2.3,19,1952-01-14,1952-01-01,1,1952-01-01
25701,0.3,,-1.0,2.1,-3.2,19,1952-01-15,1952-01-01,1,1952-01-01
25702,0.0,,1.9,4.2,0.5,19,1952-01-16,1952-01-01,1,1952-01-01
25703,0.0,,2.3,5.2,1.0,19,1952-01-17,1952-01-01,1,1952-01-01
25704,0.2,,0.7,1.6,0.0,19,1952-01-18,1952-01-01,1,1952-01-01
25705,0.2,,2.5,4.1,0.9,19,1952-01-19,1952-01-01,1,1952-01-01
25706,8.9,,4.9,6.1,2.9,19,1952-01-20,1952-01-01,1,1952-01-01
25707,7.3,,1.0,4.2,-0.2,19,1952-01-21,1952-01-01,1,1952-01-01
25708,3.2,,-6.2,0.1,-10.7,19,1952-01-22,1952-01-01,1,1952-01-01
25709,0.0,,-10.4,-5.5,-13.8,19,1952-01-23,1952-01-01,1,1952-01-01
25710,0.0,,-8.4,-2.3,-13.7,19,1952-01-24,1952-01-01,1,1952-01-01
25711,0.0,,-5.6,-2.5,-8.7,19,1952-01-25,1952-01-01,1,1952-01-01
25712,2.1,,-7.0,-4.7,-9.2,19,1952-01-26,1952-01-01,1,1952-01-01
25713,3.8,,-1.5,2.8,-4.8,19,1952-01-27,1952-01-01,1,1952-01-01
25714,0.5,,-1.2,2.2,-4.7,19,1952-01-28,1952-01-01,1,1952-01-01
25715,0.8,,-1.7,1.9,-3.7,19,1952-01-29,1952-01-01,1,1952-01-01
25716,0.0,,-3.8,-0.4,-7.9,19,1952-01-30,1952-01-01,1,1952-01-01
25717,0.0,,-3.9,-0.6,-7.4,19,1952-01-31,1952-01-01,1,1952-01-01
25718,1.5,,-1.6,0.1,-2.7,19,1952-02-01,1952-02-01,2,1952-01-01
25719,8.8,,0.8,1.6,-0.1,19,1952-02-02,1952-02-01,2,1952-01-01
25720,0.8,,1.5,3.1,1.0,19,1952-02-03,1952-02-01,2,1952-01-01
25721,0.8,,-0.5,1.4,-1.9,19,1952-02-04,1952-02-01,2,1952-01-01
25722,0.3,,-1.8,-1.0,-3.0,19,1952-02-05,1952-02-01,2,1952-01-01
25723,0.1,,-1.4,-0.5,-2.3,19,1952-02-06,1952-02-01,2,1952-01-01
25724,0.1,,-3.5,-1.9,-4.4,19,1952-02-07,1952-02-01,2,1952-01-01
25725,1.0,,-2.5,0.8,-4.6,19,1952-02-08,1952-02-01,2,1952-01-01
25726,1.1,,-1.4,0.8,-3.5,19,1952-02-09,1952-02-01,2,1952-01-01
25727,0.0,,-3.4,-1.0,-6.9,19,1952-02-10,1952-02-01,2,1952-01-01
25728,1.1,,-3.3,-0.4,-4.5,19,1952-02-11,1952-02-01,2,1952-01-01
25729,0.0,,-3.7,-0.9,-7.2,19,1952-02-12,1952-02-01,2,1952-01-01
25730,2.0,,-1.0,0.6,-2.1,19,1952-02-13,1952-02-01,2,1952-01-01
25731,0.4,,-0.8,1.7,-2.9,19,1952-02-14,1952-02-01,2,1952-01-01
25732,0.3,,2.9,5.5,0.0,19,1952-02-15,1952-02-01,2,1952-01-01
25733,0.0,,-0.2,1.6,-2.0,19,1952-02-16,1952-02-01,2,1952-01-01
25734,0.0,,-4.2,-1.7,-6.6,19,1952-02-17,1952-02-01,2,1952-01-01
25735,0.5,,-5.6,-3.9,-8.7,19,1952-02-18,1952-02-01,2,1952-01-01
25736,6.1,,-4.7,-2.9,-6.5,19,1952-02-19,1952-02-01,2,1952-01-01
25737,3.5,,-5.4,-4.1,-6.6,19,1952-02-20,1952-02-01,2,1952-01-01
25738,0.3,,-5.2,-2.8,-7.0,19,1952-02-21,1952-02-01,2,1952-01-01
25739,4.3,,-0.4,3.7,-5.6,19,1952-02-22,1952-02-01,2,1952-01-01
25740,0.0,,-0.1,2.4,-2.4,19,1952-02-23,1952-02-01,2,1952-01-01
25741,6.8,,-3.0,0.1,-6.0,19,1952-02-24,1952-02-01,2,1952-01-01
25742,0.8,,-5.4,-4.4,-6.3,19,1952-02-25,1952-02-01,2,1952-01-01
25743,0.1,,-7.7,-4.9,-10.8,19,1952-02-26,1952-02-01,2,1952-01-01
25744,0.2,,-6.8,-4.9,-8.4,19,1952-02-27,1952-02-01,2,1952-01-01
25745,0.2,,-10.2,-7.4,-11.9,19,1952-02-28,1952-02-01,2,1952-01-01
25746,0.2,,-12.7,-8.9,-17.9,19,1952-02-29,1952-02-01,2,1952-01-01
25747,5.4,,-7.3,-5.7,-9.3,19,1952-03-01,1952-03-01,3,1952-01-01
25748,0.9,,-6.4,-2.9,-9.7,19,1952-03-02,1952-03-01,3,1952-01-01
25749,0.2,,-7.3,-3.0,-10.1,19,1952-03-03,1952-03-01,3,1952-01-01
25750,9.6,,-8.3,-2.7,-13.3,19,1952-03-04,1952-03-01,3,1952-01-01
25751,17.9,,-5.7,-2.4,-7.8,19,1952-03-05,1952-03-01,3,1952-01-01
25752,0.5,,-9.4,-6.9,-11.6,19,1952-03-06,1952-03-01,3,1952-01-01
25753,0.0,,-9.4,-4.9,-12.9,19,1952-03-07,1952-03-01,3,1952-01-01
25754,0.0,,-9.7,-3.7,-16.7,19,1952-03-08,1952-03-01,3,1952-01-01
25755,0.0,,-6.4,0.1,-13.1,19,1952-03-09,1952-03-01,3,1952-01-01
25756,0.0,,-5.4,1.1,-12.1,19,1952-03-10,1952-03-01,3,1952-01-01
25757,0.0,,-5.7,3.4,-12.0,19,1952-03-11,1952-03-01,3,1952-01-01
25758,0.0,,-4.8,4.2,-11.7,19,1952-03-12,1952-03-01,3,1952-01-01
25759,0.0,,-6.0,-1.4,-10.1,19,1952-03-13,1952-03-01,3,1952-01-01
25760,0.0,,-2.6,1.1,-5.7,19,1952-03-14,1952-03-01,3,1952-01-01
25761,0.0,,-7.0,-1.5,-9.9,19,1952-03-15,1952-03-01,3,1952-01-01
25762,0.0,,-6.4,0.3,-12.5,19,1952-03-16,1952-03-01,3,1952-01-01
25763,0.0,,-2.2,2.8,-5.9,19,1952-03-17,1952-03-01,3,1952-01-01
25764,0.1,,-7.1,0.5,-9.4,19,1952-03-18,1952-03-01,3,1952-01-01
25765,0.2,,-10.8,-7.9,-12.8,19,1952-03-19,1952-03-01,3,1952-01-01
25766,0.0,,-10.3,-6.6,-13.3,19,1952-03-20,1952-03-01,3,1952-01-01
25767,0.3,,-9.5,-2.5,-14.1,19,1952-03-21,1952-03-01,3,1952-01-01
25768,0.5,,-7.7,-5.2,-9.9,19,1952-03-22,1952-03-01,3,1952-01-01
25769,3.6,,-9.3,-4.9,-14.1,19,1952-03-23,1952-03-01,3,1952-01-01
25770,1.6,,-8.0,-2.9,-13.1,19,1952-03-24,1952-03-01,3,1952-01-01
25771,1.6,,-2.7,2.3,-8.3,19,1952-03-25,1952-03-01,3,1952-01-01
25772,0.0,,-4.0,1.3,-8.9,19,1952-03-26,1952-03-01,3,1952-01-01
25773,8.2,,-0.4,1.7,-3.5,19,1952-03-27,1952-03-01,3,1952-01-01
25774,0.5,,-5.8,1.1,-8.6,19,1952-03-28,1952-03-01,3,1952-01-01
25775,0.1,,-5.9,-2.9,-9.0,19,1952-03-29,1952-03-01,3,1952-01-01
25776,12.8,,-5.6,-4.1,-6.9,19,1952-03-30,1952-03-01,3,1952-01-01
25777,9.8,,-5.0,-2.9,-6.8,19,1952-03-31,1952-03-01,3,1952-01-01
25778,0.0,,-2.3,1.8,-6.7,19,1952-04-01,1952-04-01,4,1952-01-01
25779,0.4,,2.8,7.4,0.4,19,1952-04-02,1952-04-01,4,1952-01-01
25780,0.0,,0.3,3.4,-2.6,19,1952-04-03,1952-04-01,4,1952-01-01
25781,0.0,,0.4,4.7,-4.6,19,1952-04-04,1952-04-01,4,1952-01-01
25782,0.0,,1.1,6.2,-3.4,19,1952-04-05,1952-04-01,4,1952-01-01
25783,0.0,,2.5,8.5,-2.6,19,1952-04-06,1952-04-01,4,1952-01-01
25784,0.0,,4.3,8.2,0.5,19,1952-04-07,1952-04-01,4,1952-01-01
25785,0.0,,4.0,6.9,0.9,19,1952-04-08,1952-04-01,4,1952-01-01
25786,0.0,,3.0,6.8,-0.6,19,1952-04-09,1952-04-01,4,1952-01-01
25787,0.0,,2.9,7.2,-1.7,19,1952-04-10,1952-04-01,4,1952-01-01
25788,0.0,,4.4,10.3,-1.1,19,1952-04-11,1952-04-01,4,1952-01-01
25789,0.0,,7.2,14.2,-0.1,19,1952-04-12,1952-04-01,4,1952-01-01
25790,0.0,,9.8,18.3,2.5,19,1952-04-13,1952-04-01,4,1952-01-01
25791,0.0,,14.0,20.2,5.5,19,1952-04-14,1952-04-01,4,1952-01-01
25792,0.0,,13.8,19.5,6.9,19,1952-04-15,1952-04-01,4,1952-01-01
25793,0.0,,15.0,22.4,8.5,19,1952-04-16,1952-04-01,4,1952-01-01
25794,0.0,,10.6,17.9,8.2,19,1952-04-17,1952-04-01,4,1952-01-01
25795,0.0,,7.3,12.3,3.1,19,1952-04-18,1952-04-01,4,1952-01-01
25796,0.0,,9.0,15.7,2.3,19,1952-04-19,1952-04-01,4,1952-01-01
25797,0.0,,11.5,18.7,7.7,19,1952-04-20,1952-04-01,4,1952-01-01
25798,0.0,,7.6,11.4,5.9,19,1952-04-21,1952-04-01,4,1952-01-01
25799,0.0,,12.9,21.3,5.9,19,1952-04-22,1952-04-01,4,1952-01-01
25800,0.0,,16.8,22.9,10.2,19,1952-04-23,1952-04-01,4,1952-01-01
25801,0.0,,15.6,21.0,12.0,19,1952-04-24,1952-04-01,4,1952-01-01
25802,0.0,,14.4,19.2,9.4,19,1952-04-25,1952-04-01,4,1952-01-01
25803,0.8,,14.3,19.7,11.0,19,1952-04-26,1952-04-01,4,1952-01-01
25804,0.0,,16.3,22.8,8.6,19,1952-04-27,1952-04-01,4,1952-01-01
25805,0.0,,18.6,25.0,11.7,19,1952-04-28,1952-04-01,4,1952-01-01
25806,0.0,,17.7,22.5,12.0,19,1952-04-29,1952-04-01,4,1952-01-01
25807,0.0,,18.0,23.9,11.4,19,1952-04-30,1952-04-01,4,1952-01-01
25808,0.0,,19.0,25.2,12.3,19,1952-05-01,1952-05-01,5,1952-01-01
25809,0.0,,20.2,26.5,11.7,19,1952-05-02,1952-05-01,5,1952-01-01
25810,0.0,,15.6,22.1,12.2,19,1952-05-03,1952-05-01,5,1952-01-01
25811,0.0,,14.4,20.4,7.3,19,1952-05-04,1952-05-01,5,1952-01-01
25812,0.0,,17.4,25.7,11.1,19,1952-05-05,1952-05-01,5,1952-01-01
25813,6.3,,17.3,20.2,15.5,19,1952-05-06,1952-05-01,5,1952-01-01
25814,2.8,,15.8,22.9,9.9,19,1952-05-07,1952-05-01,5,1952-01-01
25815,1.4,,12.8,18.7,9.8,19,1952-05-08,1952-05-01,5,1952-01-01
25816,0.0,,7.0,11.7,2.0,19,1952-05-09,1952-05-01,5,1952-01-01
25817,0.0,,10.7,17.0,2.8,19,1952-05-10,1952-05-01,5,1952-01-01
25818,0.1,,10.6,14.3,7.4,19,1952-05-11,1952-05-01,5,1952-01-01
25819,0.0,,14.2,21.1,7.1,19,1952-05-12,1952-05-01,5,1952-01-01
25820,0.0,,18.4,24.7,12.1,19,1952-05-13,1952-05-01,5,1952-01-01
25821,2.4,,15.2,21.4,12.7,19,1952-05-14,1952-05-01,5,1952-01-01
25822,6.4,,13.8,18.9,9.6,19,1952-05-15,1952-05-01,5,1952-01-01
25823,0.0,,11.8,16.9,6.9,19,1952-05-16,1952-05-01,5,1952-01-01
25824,5.2,,6.6,12.3,4.7,19,1952-05-17,1952-05-01,5,1952-01-01
25825,0.0,,7.0,10.6,3.3,19,1952-05-18,1952-05-01,5,1952-01-01
25826,0.0,,7.4,13.4,1.1,19,1952-05-19,1952-05-01,5,1952-01-01
25827,0.0,,6.1,10.2,2.6,19,1952-05-20,1952-05-01,5,1952-01-01
25828,0.0,,6.0,11.9,0.9,19,1952-05-21,1952-05-01,5,1952-01-01
25829,0.0,,8.0,13.0,2.4,19,1952-05-22,1952-05-01,5,1952-01-01
25830,0.0,,10.5,15.7,5.0,19,1952-05-23,1952-05-01,5,1952-01-01
25831,0.7,,10.3,14.7,8.1,19,1952-05-24,1952-05-01,5,1952-01-01
25832,5.8,,10.2,15.2,6.8,19,1952-05-25,1952-05-01,5,1952-01-01
25833,2.6,,10.4,17.4,5.7,19,1952-05-26,1952-05-01,5,1952-01-01
25834,1.0,,12.2,18.7,6.4,19,1952-05-27,1952-05-01,5,1952-01-01
25835,0.0,,14.4,20.5,8.7,19,1952-05-28,1952-05-01,5,1952-01-01
25836,0.4,,17.0,22.2,9.4,19,1952-05-29,1952-05-01,5,1952-01-01
25837,0.0,,17.2,23.4,11.5,19,1952-05-30,1952-05-01,5,1952-01-01
25838,0.0,,15.7,20.1,8.6,19,1952-05-31,1952-05-01,5,1952-01-01
25839,0.0,,19.4,25.7,10.3,19,1952-06-01,1952-06-01,6,1952-01-01
25840,7.2,,21.0,30.2,16.0,19,1952-06-02,1952-06-01,6,1952-01-01
25841,0.0,,21.2,28.0,14.9,19,1952-06-03,1952-06-01,6,1952-01-01
25842,20.6,,19.4,27.9,15.3,19,1952-06-04,1952-06-01,6,1952-01-01
25843,0.0,,15.1,19.2,12.5,19,1952-06-05,1952-06-01,6,1952-01-01
25844,0.0,,15.2,21.2,7.3,19,1952-06-06,1952-06-01,6,1952-01-01
25845,0.0,,17.8,23.1,9.9,19,1952-06-07,1952-06-01,6,1952-01-01
25846,0.0,,19.5,24.0,12.9,19,1952-06-08,1952-06-01,6,1952-01-01
25847,0.0,,16.1,21.2,13.5,19,1952-06-09,1952-06-01,6,1952-01-01
25848,0.2,,14.2,21.5,7.3,19,1952-06-10,1952-06-01,6,1952-01-01
25849,0.0,,12.7,17.7,6.3,19,1952-06-11,1952-06-01,6,1952-01-01
25850,1.6,,13.6,17.2,11.5,19,1952-06-12,1952-06-01,6,1952-01-01
25851,3.3,,14.2,18.5,10.5,19,1952-06-13,1952-06-01,6,1952-01-01
25852,0.0,,16.3,22.3,9.8,19,1952-06-14,1952-06-01,6,1952-01-01
25853,0.0,,19.0,25.4,9.6,19,1952-06-15,1952-06-01,6,1952-01-01
25854,1.8,,20.5,26.2,15.6,19,1952-06-16,1952-06-01,6,1952-01-01
25855,1.4,,16.4,23.3,14.4,19,1952-06-17,1952-06-01,6,1952-01-01
25856,0.0,,17.0,22.3,10.5,19,1952-06-18,1952-06-01,6,1952-01-01
25857,0.0,,20.9,27.6,12.7,19,1952-06-19,1952-06-01,6,1952-01-01
25858,0.0,,22.4,27.0,16.6,19,1952-06-20,1952-06-01,6,1952-01-01
25859,2.4,,20.7,26.5,18.0,19,1952-06-21,1952-06-01,6,1952-01-01
25860,0.0,,17.8,23.0,11.7,19,1952-06-22,1952-06-01,6,1952-01-01
25861,0.0,,19.0,24.7,10.5,19,1952-06-23,1952-06-01,6,1952-01-01
25862,0.0,,18.4,25.3,13.7,19,1952-06-24,1952-06-01,6,1952-01-01
25863,26.3,,12.0,14.0,10.1,19,1952-06-25,1952-06-01,6,1952-01-01
25864,0.0,,16.4,21.2,10.8,19,1952-06-26,1952-06-01,6,1952-01-01
25865,0.0,,17.2,21.4,13.1,19,1952-06-27,1952-06-01,6,1952-01-01
25866,0.9,,15.6,20.9,12.8,19,1952-06-28,1952-06-01,6,1952-01-01
25867,14.7,,17.2,22.8,14.6,19,1952-06-29,1952-06-01,6,1952-01-01
25868,8.5,,18.5,23.3,16.2,19,1952-06-30,1952-06-01,6,1952-01-01
25869,0.0,,20.2,25.0,15.8,19,1952-07-01,1952-07-01,7,1952-01-01
25870,0.0,,19.4,22.8,15.2,19,1952-07-02,1952-07-01,7,1952-01-01
25871,0.0,,19.4,24.6,12.6,19,1952-07-03,1952-07-01,7,1952-01-01
25872,0.0,,21.1,27.1,13.0,19,1952-07-04,1952-07-01,7,1952-01-01
25873,0.1,,21.9,28.7,17.8,19,1952-07-05,1952-07-01,7,1952-01-01
25874,0.0,,16.0,22.0,10.6,19,1952-07-06,1952-07-01,7,1952-01-01
25875,0.0,,15.2,19.4,10.3,19,1952-07-07,1952-07-01,7,1952-01-01
25876,5.2,,11.6,16.0,8.5,19,1952-07-08,1952-07-01,7,1952-01-01
25877,0.2,,12.9,15.2,9.8,19,1952-07-09,1952-07-01,7,1952-01-01
25878,0.3,,15.3,21.0,9.4,19,1952-07-10,1952-07-01,7,1952-01-01
25879,0.0,,20.6,27.9,13.0,19,1952-07-11,1952-07-01,7,1952-01-01
25880,0.9,,22.4,29.7,15.0,19,1952-07-12,1952-07-01,7,1952-01-01
25881,0.0,,24.7,32.2,19.1,19,1952-07-13,1952-07-01,7,1952-01-01
25882,0.3,,22.6,27.0,18.8,19,1952-07-14,1952-07-01,7,1952-01-01
25883,0.6,,25.5,32.1,19.1,19,1952-07-15,1952-07-01,7,1952-01-01
25884,0.0,,24.0,28.1,19.5,19,1952-07-16,1952-07-01,7,1952-01-01
25885,2.7,,21.6,25.1,16.9,19,1952-07-17,1952-07-01,7,1952-01-01
25886,0.0,,21.0,25.6,16.9,19,1952-07-18,1952-07-01,7,1952-01-01
25887,0.3,,20.4,26.6,16.0,19,1952-07-19,1952-07-01,7,1952-01-01
25888,0.0,,17.6,22.0,11.3,19,1952-07-20,1952-07-01,7,1952-01-01
25889,1.2,,18.8,24.9,14.2,19,1952-07-21,1952-07-01,7,1952-01-01
25890,0.0,,18.3,23.6,11.4,19,1952-07-22,1952-07-01,7,1952-01-01
25891,0.0,,22.6,30.4,13.0,19,1952-07-23,1952-07-01,7,1952-01-01
25892,0.0,,22.0,26.7,19.0,19,1952-07-24,1952-07-01,7,1952-01-01
25893,0.0,,18.5,24.2,12.9,19,1952-07-25,1952-07-01,7,1952-01-01
25894,6.4,,16.0,20.4,13.5,19,1952-07-26,1952-07-01,7,1952-01-01
25895,39.1,,13.1,14.5,11.3,19,1952-07-27,1952-07-01,7,1952-01-01
25896,12.9,,17.1,22.7,11.3,19,1952-07-28,1952-07-01,7,1952-01-01
25897,0.0,,20.3,25.7,13.9,19,1952-07-29,1952-07-01,7,1952-01-01
25898,0.0,,21.8,26.6,15.6,19,1952-07-30,1952-07-01,7,1952-01-01
25899,0.0,,22.4,27.7,17.0,19,1952-07-31,1952-07-01,7,1952-01-01
25900,0.0,,22.4,28.3,18.2,19,1952-08-01,1952-08-01,8,1952-01-01
25901,0.0,,21.3,26.7,15.6,19,1952-08-02,1952-08-01,8,1952-01-01
25902,0.0,,21.9,27.4,16.6,19,1952-08-03,1952-08-01,8,1952-01-01
25903,0.0,,22.5,27.3,16.6,19,1952-08-04,1952-08-01,8,1952-01-01
25904,0.0,,24.1,28.7,17.6,19,1952-08-05,1952-08-01,8,1952-01-01
25905,0.0,,24.1,28.6,18.2,19,1952-08-06,1952-08-01,8,1952-01-01
25906,0.0,,24.1,29.7,17.2,19,1952-08-07,1952-08-01,8,1952-01-01
25907,0.0,,23.8,29.5,18.3,19,1952-08-08,1952-08-01,8,1952-01-01
25908,0.0,,24.4,29.7,18.8,19,1952-08-09,1952-08-01,8,1952-01-01
25909,0.1,,25.1,31.0,20.0,19,1952-08-10,1952-08-01,8,1952-01-01
25910,3.3,,19.8,27.5,15.1,19,1952-08-11,1952-08-01,8,1952-01-01
25911,0.0,,18.9,24.7,13.1,19,1952-08-12,1952-08-01,8,1952-01-01
25912,0.0,,19.8,26.4,13.5,19,1952-08-13,1952-08-01,8,1952-01-01
25913,0.2,,24.4,33.2,16.5,19,1952-08-14,1952-08-01,8,1952-01-01
25914,0.0,,26.8,34.2,19.5,19,1952-08-15,1952-08-01,8,1952-01-01
25915,0.0,,28.0,35.7,22.2,19,1952-08-16,1952-08-01,8,1952-01-01
25916,0.4,,27.6,35.1,21.2,19,1952-08-17,1952-08-01,8,1952-01-01
25917,9.6,,22.9,30.5,18.2,19,1952-08-18,1952-08-01,8,1952-01-01
25918,2.5,,18.6,25.6,16.6,19,1952-08-19,1952-08-01,8,1952-01-01
25919,0.0,,19.8,27.0,12.8,19,1952-08-20,1952-08-01,8,1952-01-01
25920,0.0,,23.4,30.4,19.2,19,1952-08-21,1952-08-01,8,1952-01-01
25921,0.0,,19.6,25.5,14.2,19,1952-08-22,1952-08-01,8,1952-01-01
25922,15.9,,14.4,20.7,13.3,19,1952-08-23,1952-08-01,8,1952-01-01
25923,0.0,,15.6,21.2,10.2,19,1952-08-24,1952-08-01,8,1952-01-01
25924,0.0,,16.4,22.7,11.2,19,1952-08-25,1952-08-01,8,1952-01-01
25925,0.9,,18.0,23.7,14.9,19,1952-08-26,1952-08-01,8,1952-01-01
25926,1.4,,16.0,20.4,12.5,19,1952-08-27,1952-08-01,8,1952-01-01
25927,1.7,,16.9,22.2,13.1,19,1952-08-28,1952-08-01,8,1952-01-01
25928,0.0,,14.9,18.9,12.8,19,1952-08-29,1952-08-01,8,1952-01-01
25929,0.0,,13.2,20.7,8.2,19,1952-08-30,1952-08-01,8,1952-01-01
25930,0.0,,14.8,20.8,9.0,19,1952-08-31,1952-08-01,8,1952-01-01
25931,0.0,,16.8,22.7,11.1,19,1952-09-01,1952-09-01,9,1952-01-01
25932,0.0,,20.2,27.8,14.0,19,1952-09-02,1952-09-01,9,1952-01-01
25933,32.8,,17.7,22.3,16.1,19,1952-09-03,1952-09-01,9,1952-01-01
25934,0.0,,17.2,22.4,11.6,19,1952-09-04,1952-09-01,9,1952-01-01
25935,0.0,,16.4,22.0,13.1,19,1952-09-05,1952-09-01,9,1952-01-01
25936,5.0,,21.9,29.4,16.3,19,1952-09-06,1952-09-01,9,1952-01-01
25937,0.0,,24.0,30.7,18.7,19,1952-09-07,1952-09-01,9,1952-01-01
25938,0.0,,24.2,31.7,19.3,19,1952-09-08,1952-09-01,9,1952-01-01
25939,0.0,,16.2,23.2,14.0,19,1952-09-09,1952-09-01,9,1952-01-01
25940,0.3,,15.3,22.3,10.5,19,1952-09-10,1952-09-01,9,1952-01-01
25941,0.0,,14.5,19.8,9.4,19,1952-09-11,1952-09-01,9,1952-01-01
25942,0.0,,15.6,21.2,11.6,19,1952-09-12,1952-09-01,9,1952-01-01
25943,0.0,,17.8,25.7,12.0,19,1952-09-13,1952-09-01,9,1952-01-01
25944,2.6,,12.0,18.6,9.0,19,1952-09-14,1952-09-01,9,1952-01-01
25945,2.8,,8.3,12.6,4.7,19,1952-09-15,1952-09-01,9,1952-01-01
25946,0.3,,6.3,12.2,2.8,19,1952-09-16,1952-09-01,9,1952-01-01
25947,0.0,,8.6,16.5,1.0,19,1952-09-17,1952-09-01,9,1952-01-01
25948,0.0,,12.8,18.0,6.4,19,1952-09-18,1952-09-01,9,1952-01-01
25949,0.0,,16.2,21.9,11.2,19,1952-09-19,1952-09-01,9,1952-01-01
25950,12.3,,13.1,18.3,8.6,19,1952-09-20,1952-09-01,9,1952-01-01
25951,0.0,,7.7,13.2,3.9,19,1952-09-21,1952-09-01,9,1952-01-01
25952,0.0,,10.2,16.9,3.9,19,1952-09-22,1952-09-01,9,1952-01-01
25953,0.0,,9.4,13.6,7.4,19,1952-09-23,1952-09-01,9,1952-01-01
25954,2.2,,8.3,12.7,3.3,19,1952-09-24,1952-09-01,9,1952-01-01
25955,0.2,,11.1,17.7,4.6,19,1952-09-25,1952-09-01,9,1952-01-01
25956,0.0,,15.1,22.2,9.8,19,1952-09-26,1952-09-01,9,1952-01-01
25957,0.0,,16.4,21.8,12.7,19,1952-09-27,1952-09-01,9,1952-01-01
25958,5.3,,14.6,19.9,12.0,19,1952-09-28,1952-09-01,9,1952-01-01
25959,0.0,,10.9,14.5,9.3,19,1952-09-29,1952-09-01,9,1952-01-01
25960,0.0,,11.0,18.2,6.5,19,1952-09-30,1952-09-01,9,1952-01-01
25961,0.0,,9.4,13.7,5.6,19,1952-10-01,1952-10-01,10,1952-01-01
