patcnty1,dsch_yr,disp1,Discharges
San Bernardino,2016,Not_Defined_Elsewhere,895
San Bernardino,2016,Other,54
San Bernardino,2016,Prison/Jail,1211
San Bernardino,2016,Psychiatric_Care,878
San Bernardino,2016,Rehab,2170
San Bernardino,2016,Residential Care facility,585
San Bernardino,2016,Routine (Home),168751
San Bernardino,2016,Skilled Nursing/Intermediate Care (SN/IC),14642
San Bernardino,2017,Acute Care,5078
San Bernardino,2017,Childrens_or_Cancer,226
San Bernardino,2017,Critical Access Hospital,21
San Bernardino,2017,Died,4159
San Bernardino,2017,Disaster_Care_Site,3
San Bernardino,2017,Home Health Service,18699
San Bernardino,2017,Hospice_Care,2841
San Bernardino,2017,Invalid or Blank,4
San Bernardino,2017,Left Against Medical Advice,4683
San Bernardino,2017,Not_Defined_Elsewhere,781
San Bernardino,2017,Other,30
San Bernardino,2017,Prison/Jail,1129
San Bernardino,2017,Psychiatric_Care,769
San Bernardino,2017,Rehab,2087
San Bernardino,2017,Residential Care facility,504
San Bernardino,2017,Routine (Home),164034
San Bernardino,2017,Skilled Nursing/Intermediate Care (SN/IC),15037
San Bernardino,2018,Acute Care,5470
San Bernardino,2018,Childrens_or_Cancer,291
San Bernardino,2018,Critical Access Hospital,10
San Bernardino,2018,Died,4171
San Bernardino,2018,Disaster_Care_Site,2
San Bernardino,2018,Home Health Service,18655
San Bernardino,2018,Hospice_Care,2705
San Bernardino,2018,Invalid or Blank,3
San Bernardino,2018,Left Against Medical Advice,4380
San Bernardino,2018,Not_Defined_Elsewhere,708
San Bernardino,2018,Other,34
San Bernardino,2018,Prison/Jail,1291
San Bernardino,2018,Psychiatric_Care,663
San Bernardino,2018,Rehab,1883
San Bernardino,2018,Residential Care facility,572
San Bernardino,2018,Routine (Home),162871
San Bernardino,2018,Skilled Nursing/Intermediate Care (SN/IC),15634
San Diego,2012,Acute Care at another hospital,5630
San Diego,2012,Acute Care within the admitting hospital,780
San Diego,2012,Died,6056
San Diego,2012,Home Health Service,30235
San Diego,2012,Invalid,25
San Diego,2012,Left Against Medical Advice,3442
San Diego,2012,Other,640
San Diego,2012,Other Care (not SN/IC) at another hospital,2425
San Diego,2012,Other Care with the admitting hospital,1840
San Diego,2012,Prison/Jail,1562
San Diego,2012,Residential Care facility,2708
San Diego,2012,Routine (Home),227149
San Diego,2012,SN/IC at another facility,28405
San Diego,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1899
San Diego,2013,Acute Care at another hospital,5612
San Diego,2013,Acute Care within the admitting hospital,644
San Diego,2013,Died,5901
San Diego,2013,Home Health Service,31557
San Diego,2013,Invalid,8
San Diego,2013,Left Against Medical Advice,3406
San Diego,2013,Other,454
San Diego,2013,Other Care (not SN/IC) at another hospital,2137
San Diego,2013,Other Care with the admitting hospital,1764
San Diego,2013,Prison/Jail,1467
San Diego,2013,Residential Care facility,2980
San Diego,2013,Routine (Home),219296
San Diego,2013,SN/IC at another facility,29406
San Diego,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1474
San Diego,2014,Acute Care at another hospital,6029
San Diego,2014,Acute Care within the admitting hospital,541
San Diego,2014,Died,5713
San Diego,2014,Home Health Service,32456
San Diego,2014,Invalid,7
San Diego,2014,Left Against Medical Advice,2806
San Diego,2014,Other,693
San Diego,2014,Other Care (not SN/IC) at another hospital,1806
San Diego,2014,Other Care with the admitting hospital,2282
San Diego,2014,Prison/Jail,1489
San Diego,2014,Residential Care facility,3052
San Diego,2014,Routine (Home),214573
San Diego,2014,SN/IC at another facility,30113
San Diego,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1208
San Diego,2015,Acute Care,6688
San Diego,2015,Childrens_or_Cancer,510
San Diego,2015,Critical Access Hospital,7
San Diego,2015,Died,6156
San Diego,2015,Disaster_Care_Site,2
San Diego,2015,Home Health Service,32500
San Diego,2015,Hospice_Care,3352
San Diego,2015,Invalid or Blank,1
San Diego,2015,Left Against Medical Advice,3247
San Diego,2015,Not_Defined_Elsewhere,521
San Diego,2015,Other,153
San Diego,2015,Prison/Jail,1500
San Diego,2015,Psychiatric_Care,1370
San Diego,2015,Rehab,2084
San Diego,2015,Residential Care facility,1134
San Diego,2015,Routine (Home),217849
San Diego,2015,Skilled Nursing/Intermediate Care (SN/IC),31039
San Diego,2016,Acute Care,7036
San Diego,2016,Childrens_or_Cancer,403
San Diego,2016,Critical Access Hospital,15
San Diego,2016,Died,6093
San Diego,2016,Disaster_Care_Site,2
San Diego,2016,Home Health Service,33880
San Diego,2016,Hospice_Care,3676
San Diego,2016,Invalid or Blank,12
San Diego,2016,Left Against Medical Advice,3331
San Diego,2016,Not_Defined_Elsewhere,551
San Diego,2016,Other,71
San Diego,2016,Prison/Jail,1438
San Diego,2016,Psychiatric_Care,1324
San Diego,2016,Rehab,1948
San Diego,2016,Residential Care facility,930
San Diego,2016,Routine (Home),210133
San Diego,2016,Skilled Nursing/Intermediate Care (SN/IC),31903
San Diego,2017,Acute Care,6720
San Diego,2017,Childrens_or_Cancer,377
San Diego,2017,Critical Access Hospital,19
San Diego,2017,Died,6004
San Diego,2017,Disaster_Care_Site,4
San Diego,2017,Home Health Service,35750
San Diego,2017,Hospice_Care,3986
San Diego,2017,Invalid or Blank,6
San Diego,2017,Left Against Medical Advice,3227
San Diego,2017,Not_Defined_Elsewhere,399
San Diego,2017,Other,84
San Diego,2017,Prison/Jail,1352
San Diego,2017,Psychiatric_Care,1203
San Diego,2017,Rehab,1828
San Diego,2017,Residential Care facility,869
San Diego,2017,Routine (Home),205845
San Diego,2017,Skilled Nursing/Intermediate Care (SN/IC),31319
San Diego,2018,Acute Care,6321
San Diego,2018,Childrens_or_Cancer,600
San Diego,2018,Critical Access Hospital,4
San Diego,2018,Died,5946
San Diego,2018,Disaster_Care_Site,57
San Diego,2018,Home Health Service,35133
San Diego,2018,Hospice_Care,4105
San Diego,2018,Invalid or Blank,5
San Diego,2018,Left Against Medical Advice,3168
San Diego,2018,Not_Defined_Elsewhere,673
San Diego,2018,Other,63
San Diego,2018,Prison/Jail,1431
San Diego,2018,Psychiatric_Care,1008
San Diego,2018,Rehab,1859
San Diego,2018,Residential Care facility,1029
San Diego,2018,Routine (Home),206157
San Diego,2018,Skilled Nursing/Intermediate Care (SN/IC),30162
San Francisco,2012,Acute Care at another hospital,1983
San Francisco,2012,Acute Care within the admitting hospital,679
San Francisco,2012,Died,2104
San Francisco,2012,Home Health Service,9579
San Francisco,2012,Invalid,53
San Francisco,2012,Left Against Medical Advice,1095
San Francisco,2012,Other,127
San Francisco,2012,Other Care (not SN/IC) at another hospital,528
San Francisco,2012,Other Care with the admitting hospital,664
San Francisco,2012,Prison/Jail,311
San Francisco,2012,Residential Care facility,1002
San Francisco,2012,Routine (Home),52454
San Francisco,2012,SN/IC at another facility,5373
San Francisco,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,2278
San Francisco,2013,Acute Care at another hospital,2330
San Francisco,2013,Acute Care within the admitting hospital,508
San Francisco,2013,Died,1980
San Francisco,2013,Home Health Service,10219
San Francisco,2013,Invalid,29
San Francisco,2013,Left Against Medical Advice,1083
San Francisco,2013,Other,170
San Francisco,2013,Other Care (not SN/IC) at another hospital,609
San Francisco,2013,Other Care with the admitting hospital,470
San Francisco,2013,Prison/Jail,411
San Francisco,2013,Residential Care facility,922
San Francisco,2013,Routine (Home),51101
San Francisco,2013,SN/IC at another facility,5613
San Francisco,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,2023
San Francisco,2014,Acute Care at another hospital,2563
San Francisco,2014,Acute Care within the admitting hospital,339
San Francisco,2014,Died,1843
San Francisco,2014,Home Health Service,9470
San Francisco,2014,Invalid,29
San Francisco,2014,Left Against Medical Advice,1110
San Francisco,2014,Other,205
San Francisco,2014,Other Care (not SN/IC) at another hospital,709
San Francisco,2014,Other Care with the admitting hospital,415
San Francisco,2014,Prison/Jail,390
San Francisco,2014,Residential Care facility,679
San Francisco,2014,Routine (Home),51413
San Francisco,2014,SN/IC at another facility,6275
San Francisco,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1061
San Francisco,2015,Acute Care,1796
San Francisco,2015,Childrens_or_Cancer,291
San Francisco,2015,Critical Access Hospital,13
San Francisco,2015,Died,2029
San Francisco,2015,Disaster_Care_Site,2
San Francisco,2015,Home Health Service,9624
San Francisco,2015,Hospice_Care,824
San Francisco,2015,Invalid or Blank,13
San Francisco,2015,Left Against Medical Advice,2005
San Francisco,2015,Not_Defined_Elsewhere,183
San Francisco,2015,Other,41
San Francisco,2015,Prison/Jail,361
San Francisco,2015,Psychiatric_Care,372
San Francisco,2015,Rehab,575
San Francisco,2015,Residential Care facility,728
San Francisco,2015,Routine (Home),50839
San Francisco,2015,Skilled Nursing/Intermediate Care (SN/IC),6671
San Francisco,2016,Acute Care,2035
San Francisco,2016,Childrens_or_Cancer,175
San Francisco,2016,Critical Access Hospital,8
San Francisco,2016,Died,1998
San Francisco,2016,Disaster_Care_Site,1
San Francisco,2016,Home Health Service,9355
San Francisco,2016,Hospice_Care,922
San Francisco,2016,Invalid or Blank,1
San Francisco,2016,Left Against Medical Advice,1974
San Francisco,2016,Not_Defined_Elsewhere,185
San Francisco,2016,Other,16
San Francisco,2016,Prison/Jail,488
San Francisco,2016,Psychiatric_Care,279
San Francisco,2016,Rehab,608
San Francisco,2016,Residential Care facility,774
San Francisco,2016,Routine (Home),50435
San Francisco,2016,Skilled Nursing/Intermediate Care (SN/IC),6665
San Francisco,2017,Acute Care,2100
San Francisco,2017,Childrens_or_Cancer,18
San Francisco,2017,Critical Access Hospital,4
San Francisco,2017,Died,2002
San Francisco,2017,Home Health Service,9150
San Francisco,2017,Hospice_Care,968
San Francisco,2017,Left Against Medical Advice,1200
San Francisco,2017,Not_Defined_Elsewhere,76
San Francisco,2017,Other,3
San Francisco,2017,Prison/Jail,247
San Francisco,2017,Psychiatric_Care,276
San Francisco,2017,Rehab,606
San Francisco,2017,Residential Care facility,507
San Francisco,2017,Routine (Home),48733
San Francisco,2017,Skilled Nursing/Intermediate Care (SN/IC),6698
San Francisco,2018,Acute Care,2049
San Francisco,2018,Childrens_or_Cancer,20
San Francisco,2018,Critical Access Hospital,9
San Francisco,2018,Died,2035
San Francisco,2018,Disaster_Care_Site,1
San Francisco,2018,Home Health Service,9134
San Francisco,2018,Hospice_Care,938
San Francisco,2018,Left Against Medical Advice,1139
San Francisco,2018,Not_Defined_Elsewhere,54
San Francisco,2018,Other,2
San Francisco,2018,Prison/Jail,263
San Francisco,2018,Psychiatric_Care,294
San Francisco,2018,Rehab,682
San Francisco,2018,Residential Care facility,501
San Francisco,2018,Routine (Home),48013
San Francisco,2018,Skilled Nursing/Intermediate Care (SN/IC),6310
San Joaquin,2012,Acute Care at another hospital,1564
San Joaquin,2012,Acute Care within the admitting hospital,47
San Joaquin,2012,Died,1652
San Joaquin,2012,Home Health Service,4932
San Joaquin,2012,Invalid,1
San Joaquin,2012,Left Against Medical Advice,641
San Joaquin,2012,Other,236
San Joaquin,2012,Other Care (not SN/IC) at another hospital,538
San Joaquin,2012,Other Care with the admitting hospital,74
San Joaquin,2012,Prison/Jail,254
San Joaquin,2012,Residential Care facility,483
San Joaquin,2012,Routine (Home),51768
San Joaquin,2012,SN/IC at another facility,6891
San Joaquin,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,85
San Joaquin,2013,Acute Care at another hospital,1434
San Joaquin,2013,Acute Care within the admitting hospital,35
San Joaquin,2013,Died,1480
San Joaquin,2013,Home Health Service,5160
San Joaquin,2013,Invalid,2
San Joaquin,2013,Left Against Medical Advice,645
San Joaquin,2013,Other,231
San Joaquin,2013,Other Care (not SN/IC) at another hospital,500
San Joaquin,2013,Other Care with the admitting hospital,68
San Joaquin,2013,Prison/Jail,452
San Joaquin,2013,Residential Care facility,441
San Joaquin,2013,Routine (Home),50416
San Joaquin,2013,SN/IC at another facility,6764
San Joaquin,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,54
San Joaquin,2014,Acute Care at another hospital,1692
San Joaquin,2014,Acute Care within the admitting hospital,33
San Joaquin,2014,Died,1529
San Joaquin,2014,Home Health Service,6127
San Joaquin,2014,Invalid,2
San Joaquin,2014,Left Against Medical Advice,793
San Joaquin,2014,Other,228
San Joaquin,2014,Other Care (not SN/IC) at another hospital,512
San Joaquin,2014,Other Care with the admitting hospital,83
San Joaquin,2014,Prison/Jail,612
San Joaquin,2014,Residential Care facility,488
San Joaquin,2014,Routine (Home),51283
San Joaquin,2014,SN/IC at another facility,7492
San Joaquin,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,50
San Joaquin,2015,Acute Care,1715
San Joaquin,2015,Childrens_or_Cancer,379
San Joaquin,2015,Critical Access Hospital,13
San Joaquin,2015,Died,1189
San Joaquin,2015,Home Health Service,5511
San Joaquin,2015,Hospice_Care,627
San Joaquin,2015,Invalid or Blank,1606
San Joaquin,2015,Left Against Medical Advice,4358
San Joaquin,2015,Not_Defined_Elsewhere,284
San Joaquin,2015,Other,12
San Joaquin,2015,Prison/Jail,352
San Joaquin,2015,Psychiatric_Care,104
San Joaquin,2015,Rehab,257
San Joaquin,2015,Residential Care facility,183
San Joaquin,2015,Routine (Home),53005
San Joaquin,2015,Skilled Nursing/Intermediate Care (SN/IC),4232
San Joaquin,2016,Acute Care,2008
San Joaquin,2016,Childrens_or_Cancer,41
San Joaquin,2016,Critical Access Hospital,12
San Joaquin,2016,Died,1666
San Joaquin,2016,Disaster_Care_Site,1
San Joaquin,2016,Home Health Service,6387
San Joaquin,2016,Hospice_Care,871
San Joaquin,2016,Invalid or Blank,2
San Joaquin,2016,Left Against Medical Advice,1597
San Joaquin,2016,Not_Defined_Elsewhere,220
San Joaquin,2016,Other,15
San Joaquin,2016,Prison/Jail,399
San Joaquin,2016,Psychiatric_Care,160
San Joaquin,2016,Rehab,341
San Joaquin,2016,Residential Care facility,1086
San Joaquin,2016,Routine (Home),52587
San Joaquin,2016,Skilled Nursing/Intermediate Care (SN/IC),5979
San Joaquin,2017,Acute Care,2062
San Joaquin,2017,Childrens_or_Cancer,38
San Joaquin,2017,Critical Access Hospital,6
San Joaquin,2017,Died,1685
San Joaquin,2017,Home Health Service,6854
San Joaquin,2017,Hospice_Care,920
San Joaquin,2017,Left Against Medical Advice,1651
San Joaquin,2017,Not_Defined_Elsewhere,187
San Joaquin,2017,Other,3
San Joaquin,2017,Prison/Jail,492
San Joaquin,2017,Psychiatric_Care,141
San Joaquin,2017,Rehab,360
San Joaquin,2017,Residential Care facility,883
San Joaquin,2017,Routine (Home),52947
San Joaquin,2017,Skilled Nursing/Intermediate Care (SN/IC),6432
San Joaquin,2018,Acute Care,2174
San Joaquin,2018,Childrens_or_Cancer,417
San Joaquin,2018,Critical Access Hospital,8
San Joaquin,2018,Died,1711
San Joaquin,2018,Home Health Service,6508
San Joaquin,2018,Hospice_Care,1018
San Joaquin,2018,Invalid or Blank,12
San Joaquin,2018,Left Against Medical Advice,1574
San Joaquin,2018,Not_Defined_Elsewhere,221
San Joaquin,2018,Other,7
San Joaquin,2018,Prison/Jail,509
San Joaquin,2018,Psychiatric_Care,155
San Joaquin,2018,Rehab,404
San Joaquin,2018,Residential Care facility,616
San Joaquin,2018,Routine (Home),53144
San Joaquin,2018,Skilled Nursing/Intermediate Care (SN/IC),6612
San Luis Obispo,2012,Acute Care at another hospital,482
San Luis Obispo,2012,Acute Care within the admitting hospital,33
San Luis Obispo,2012,Died,483
San Luis Obispo,2012,Home Health Service,2838
San Luis Obispo,2012,Left Against Medical Advice,159
San Luis Obispo,2012,Other,59
San Luis Obispo,2012,Other Care (not SN/IC) at another hospital,433
San Luis Obispo,2012,Other Care with the admitting hospital,149
San Luis Obispo,2012,Prison/Jail,361
San Luis Obispo,2012,Residential Care facility,107
San Luis Obispo,2012,Routine (Home),16085
San Luis Obispo,2012,SN/IC at another facility,2356
